filepath,label_id,label_name,source,split
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\34643-4-1-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\548.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\180156-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\34708-6-1-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-10-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\160011-2-0-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-6-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-250026-B-30.wav,9,door_knock,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\175904-2-0-76.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\156634-5-0-9.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1384.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1532.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\148835-6-4-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\165640-4-0-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\169466-4-3-14.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\31323-3-0-2.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-155801-A-11.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\949.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-66637-B-20.wav,5,crying_baby,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-4-13.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\184.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\157695-3-0-2.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-251426-A-30.wav,9,door_knock,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\9031-3-2-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\177729-0-0-40.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\128465-1-0-5.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\441.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\128465-1-0-1.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\95536-3-0-2.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\72221-3-4-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\22962-4-0-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-8-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\94636-8-0-18.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\132073-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\687.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\13577-3-5-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-176638-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-157611-A-41.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\180134-4-2-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-157611-B-41.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\178260-7-3-6.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-211527-A-20.wav,5,crying_baby,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\334.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\197318-6-12-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-23222-B-19.wav,6,thunderstorm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-188365-A-36.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-128465-B-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\100263-2-0-137.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\185436-1-1-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\517.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\175842-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1278.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\83465-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\69883-3-0-9.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-134915-A-30.wav,9,door_knock,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\74364-8-1-19.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-101296-A-19.wav,6,thunderstorm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-198321-A-10.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-5-2.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\62837-7-1-21.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-17742-A-12.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\180126-4-4-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-80482-A-20.wav,5,crying_baby,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\208652-8-0-0.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\39856-5-0-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\28808-1-0-10.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\57553-3-1-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-172649-D-40.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\803.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\159706-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-243726-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-204119-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-23094-B-15.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-169508-A-37.wav,8,clock_alarm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\180937-7-3-14.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-1-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\718.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-144468-B-27.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\27.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-140323-A-29.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-173559-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\175843-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\77509-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-152007-B-20.wav,5,crying_baby,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\98223-7-7-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\199769-1-0-14.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\77774-4-0-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-4.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\7060-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-10-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\94636-8-0-15.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-0-15.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-0-3.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-145577-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\174287-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\21684-9-0-50.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-233605-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\110918-3-0-1.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-215179-A-13.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\54187-1-0-3.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\195451-5-0-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\152588-3-1-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\17480-2-0-24.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-85168-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-5-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\4912-3-1-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\980.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\972.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-70962-A-4.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1182.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\118723-4-0-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\161005-2-0-19.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-28.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\110622-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\91396-8-0-1.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-51731-B-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\39970-9-0-108.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\79.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\24074-1-0-9.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\78360-4-0-7.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-8.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-155642-B-11.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\173995-3-0-11.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\307.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\703.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1012.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\58857-2-0-14.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\80806-2-0-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\87275-1-3-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\90014-8-0-1.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-39945-C-19.wav,6,thunderstorm,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\4912-3-3-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\952.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\61503-2-0-9.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\49809-3-0-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\182739-2-0-13.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\178261-7-3-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\18594-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\24965-3-2-0.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-5.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-203128-A-0.wav,2,dog_bark,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-7-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\102305-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-204121-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159748-8-2-7.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\174841-1-0-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-195517-A-7.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-0-8.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\146845-0-0-32.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203654-9-0-28.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\28808-1-0-2.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\121286-0-0-13.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\166931-4-3-2.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\26185-1-1-0.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\199769-1-0-18.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-0-5.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1550.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-1-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\665.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\52633-3-0-8.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\159754-8-1-0.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-128631-A-21.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\156893-7-8-0.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-111671-A-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\35800-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\110918-3-0-26.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1056.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\159701-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-106881-A-39.wav,0,glass_breaking,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-0-3.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\197554-2-0-82.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-137-A-32.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\101281-3-0-14.wav,2,dog_bark,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\30206-7-0-1.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174292-6-2-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-6-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\73.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\24631-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\130961-4-5-5.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\180960-6-0-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-3.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-90014-A-42.wav,3,siren,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-3.wav,3,siren,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\61791-9-1-42.wav,10,background,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\539.wav,11,screaming,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-3-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\199769-1-0-1.wav,4,car_horn,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-10-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-104958-A-12.wav,10,background,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-5-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-12-0.wav,1,gun_shot,urban,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-54086-A-43.wav,4,car_horn,esc50,train
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\106905-8-0-1.wav,3,siren,urban,train
