filepath,label_id,label_name,source,split,feature_path
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7064-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_157.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\201207-3-21-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_158.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\178686-0-0-3.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_159.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\972.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_160.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1470.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_161.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\125791-3-0-9.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162431-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_163.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-0-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_164.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-60997-A-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_165.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\76566-3-0-11.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_166.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\44831-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_167.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-17-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_168.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-167077-B-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_169.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-6.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_170.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-1-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_171.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\791.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_172.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-110389-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_173.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-133989-B-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_174.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\142003-2-0-19.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_175.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\441.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_176.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\155315-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_177.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\158979-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_178.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\687.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_179.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_180.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159748-8-2-8.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_181.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-3-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_182.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\34708-6-1-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_183.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\4912-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_184.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-9-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_185.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\66324-9-0-19.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_186.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-219242-B-37.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-151081-B-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_188.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-259169-A-5.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-167077-A-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_190.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\111671-8-0-17.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_191.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-185575-A-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_192.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\146343-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_193.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\40717-8-0-2.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_194.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-198411-C-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_195.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-144510-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_196.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\29937-3-0-8.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_197.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-12-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_198.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\160009-2-0-22.wav,7,fondo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-84536-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_200.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\111386-5-1-5.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_201.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-155583-A-14.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\30206-7-0-38.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_203.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-182025-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_204.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\48.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_205.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\100652-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_206.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\161195-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_207.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1433.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_208.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\52284-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_209.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\116163-3-1-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_210.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_211.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-12-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_212.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-4-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_213.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\148841-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_214.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-198891-B-8.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-0-11.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_216.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-10.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_217.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-204777-C-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_218.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-0-16.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_219.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\100852-0-0-25.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_220.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-240671-A-44.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\116483-3-0-1.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_222.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-198411-D-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_223.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\84254-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_224.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\194753-3-0-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_225.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-103995-A-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_226.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\156869-8-0-9.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_227.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-119125-A-45.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1179.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_229.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-13-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_230.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-136381-A-9.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-51909-B-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_232.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\24631-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_233.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\578.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_234.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\35800-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_235.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159745-8-1-1.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_236.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7064-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_237.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\160011-2-0-3.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_238.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\686.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_239.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\62837-7-1-22.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_240.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1315.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_241.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\117181-8-0-10.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_242.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-204115-A-39.wav,0,rotura_cristal,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_243.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\72.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_244.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1317.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_245.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159747-8-0-14.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_246.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-150409-A-42.wav,3,sirena,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_247.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\54898-8-0-9.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_248.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\22347-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_249.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\174284-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_250.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\148837-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_251.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-9-10.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_252.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\458.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_253.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-47714-A-16.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\38236-3-2-3.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_255.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\76566-3-0-8.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_256.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\37236-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_257.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-185575-C-20.wav,4,bebe_llorando,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_258.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\180256-3-0-1.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1344.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_260.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\194753-3-3-0.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_261.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\145608-6-2-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_262.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-42.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_263.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-250026-B-30.wav,5,llamar_puerta,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_264.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\63724-0-0-2.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_265.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-5.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_266.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-208030-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_267.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\159742-8-0-11.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_268.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\176258-3-1-18.wav,2,ladrido_perro,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-116400-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_270.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145206-6-0-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_271.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\388.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_272.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-79146-A-29.wav,7,fondo,esc50,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\160010-2-0-33.wav,7,fondo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_274.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\95536-3-0-2.wav,2,ladrido_perro,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_275.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-117271-A-0.wav,2,ladrido_perro,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_276.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\301.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_277.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1440.wav,6,grito,esc50,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_278.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\46656-6-0-0.wav,1,disparo,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\156868-8-0-0.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_280.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\135528-6-9-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_281.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\40722-8-0-8.wav,3,sirena,urban,train,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-0-4.wav,3,sirena,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_283.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-10-0.wav,1,disparo,urban,train,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_284.npy
